ID,Name,PNR,OriginAirport,DestinationAirport,IATA,FlightNumber,FlightDate,CheckDate,IsSuccess,ErrorReason,Type
1474129,N*** L***,E3*****,IST,IST,PC,3121,226,2025-08-14 13:56:18,0,Bilet Kullanılmış!,DI
1480167,P*** S***,E3*****,ESB,GYD,J2,3121,226,2025-08-14 13:56:24,1,,DD
1491401,Z*** K***,PM*****,DLM,IST,VF,2285,226,2025-08-14 13:56:28,1,,DD
1474425,V*** P***,PM*****,IST,IST,HV,4071,226,2025-08-14 13:56:37,1,,DD
1453872,S*** I***,E3*****,SAW,AMS,HV,4071,226,2025-08-14 13:56:42,1,,DI
1451515,J*** J***,EY*****,IST,IST,HV,3121,226,2025-08-14 13:56:43,1,,DD
1477280,G*** Z***,EW*****,IST,AMS,HV,2555,226,2025-08-14 13:57:02,1,,DD
1404236,L*** O***,PM*****,DLM,ESB,ZF,2555,226,2025-08-14 13:57:08,1,,DD
1445568,G*** G***,EY*****,ESB,AMS,ZF,2555,226,2025-08-14 13:57:11,1,,DD
1412881,T*** R***,ET*****,IST,GYD,J2,2555,226,2025-08-14 13:57:37,1,,DD
1493472,Q*** E***,PM*****,IST,GYD,TK,4071,226,2025-08-14 13:57:38,0,PNR Geçersiz!,DD
1418492,Z*** J***,EW*****,DLM,GYD,J2,2285,226,2025-08-14 13:57:40,0,Bilet Tarihi Uyumsuz!,DD
1451122,J*** S***,EV*****,SAW,GYD,HV,2555,226,2025-08-14 13:57:55,1,,DI
1495352,E*** A***,PM*****,DLM,IST,TK,404,226,2025-08-14 13:57:57,1,,DD
1403319,F*** Q***,ET*****,IST,SAW,J2,2285,226,2025-08-14 13:58:11,1,,DI
1489880,P*** C***,EY*****,DLM,SAW,VF,062,226,2025-08-14 13:58:15,1,,DI
1423921,S*** N***,EY*****,IST,AMS,VF,4071,226,2025-08-14 13:58:25,1,,DI
1472359,I*** T***,PM*****,DLM,GYD,ZF,4071,226,2025-08-14 13:58:29,1,,DD
1416060,I*** M***,EY*****,DLM,SAW,VF,062,226,2025-08-14 13:58:36,1,,DI
1481919,G*** K***,E3*****,ESB,IST,TK,404,226,2025-08-14 13:58:39,1,,DD
1412964,M*** Z***,EW*****,SAW,IST,J2,404,226,2025-08-14 13:58:40,0,Bilet Tarihi Uyumsuz!,DI
1496640,S*** E***,EV*****,ESB,SAW,VF,2285,226,2025-08-14 13:58:41,1,,DI
1402116,V*** A***,EY*****,DLM,GYD,ZF,404,226,2025-08-14 13:58:53,1,,DI
1475697,R*** Q***,EY*****,IST,ESB,J2,2285,226,2025-08-14 13:58:56,1,,DI
1473566,I*** V***,PM*****,ESB,GYD,HV,404,226,2025-08-14 13:59:16,1,,DI
1485804,S*** Y***,ET*****,SAW,ESB,J2,2555,226,2025-08-14 13:59:19,1,,DD
1483184,O*** B***,EW*****,IST,AMS,PC,3121,226,2025-08-14 13:59:34,1,,DD
1483300,S*** Y***,EV*****,IST,GYD,PC,2555,226,2025-08-14 13:59:51,1,,DD
1418243,U*** D***,EW*****,ESB,AMS,HV,2555,226,2025-08-14 14:00:04,1,,DI
1461047,I*** K***,ET*****,SAW,SAW,J2,404,226,2025-08-14 14:00:09,1,,DI
1415425,C*** M***,ET*****,ESB,ESB,J2,2555,226,2025-08-14 14:00:24,1,,DI
1428464,P*** L***,PM*****,SAW,ESB,VF,2555,226,2025-08-14 14:00:35,1,,DD
1463716,Q*** Y***,E3*****,ESB,AMS,TK,3121,226,2025-08-14 14:00:37,1,,DD
1411762,L*** B***,EW*****,SAW,AMS,ZF,404,226,2025-08-14 14:00:56,1,,DI
1442251,W*** T***,E3*****,ESB,IST,TK,404,226,2025-08-14 14:00:57,0,Bilet Tarihi Uyumsuz!,DD
1437626,H*** V***,EW*****,ESB,IST,HV,2555,226,2025-08-14 14:01:00,1,,DI
1430800,W*** S***,ET*****,IST,SAW,PC,2285,226,2025-08-14 14:01:10,1,,DI
1438781,O*** S***,E3*****,DLM,SAW,TK,062,226,2025-08-14 14:01:18,1,,DI
1468212,V*** T***,ET*****,IST,AMS,HV,062,226,2025-08-14 14:01:20,1,,DI
1441574,C*** T***,EV*****,DLM,SAW,VF,2555,226,2025-08-14 14:01:36,1,,DD
1450960,E*** R***,EY*****,ESB,IST,VF,062,226,2025-08-14 14:01:45,1,,DI
1420259,M*** C***,ET*****,DLM,ESB,PC,3121,226,2025-08-14 14:01:46,0,Uçuş Bulunamadı!,DD
1485213,P*** M***,PM*****,DLM,AMS,J2,062,226,2025-08-14 14:01:51,1,,DD
1486405,T*** V***,ET*****,IST,AMS,TK,404,226,2025-08-14 14:01:52,1,,DI
1434810,H*** O***,PM*****,IST,IST,VF,062,226,2025-08-14 14:01:55,1,,DI
1463471,W*** D***,EY*****,SAW,GYD,HV,3121,226,2025-08-14 14:01:57,1,,DI
1407946,V*** H***,E3*****,IST,ESB,ZF,2555,226,2025-08-14 14:02:11,1,,DI
1415367,M*** R***,EV*****,ESB,IST,ZF,3121,226,2025-08-14 14:02:14,0,Bilet Tarihi Uyumsuz!,DI
1405091,O*** R***,EV*****,SAW,SAW,HV,062,226,2025-08-14 14:02:23,1,,DI
1476147,H*** C***,EW*****,SAW,ESB,J2,2285,226,2025-08-14 14:02:35,1,,DD
1493507,M*** M***,EV*****,SAW,IST,J2,062,226,2025-08-14 14:02:42,1,,DI
1410762,U*** O***,EW*****,IST,SAW,PC,3121,226,2025-08-14 14:02:51,1,,DI
1425434,R*** G***,E3*****,IST,ESB,ZF,404,226,2025-08-14 14:02:52,1,,DI
1407316,V*** D***,EV*****,IST,SAW,HV,3121,226,2025-08-14 14:03:07,1,,DD
1401831,D*** B***,EY*****,DLM,ESB,TK,404,226,2025-08-14 14:03:17,1,,DD
1476874,H*** B***,PM*****,ESB,IST,ZF,2285,226,2025-08-14 14:03:52,0,Bilet Tarihi Uyumsuz!,DI
1478402,N*** E***,PM*****,SAW,IST,HV,062,226,2025-08-14 14:04:02,1,,DD
1412036,C*** Z***,EV*****,DLM,SAW,PC,2555,226,2025-08-14 14:04:11,0,Bilet Tarihi Uyumsuz!,DI
1467993,E*** V***,E3*****,SAW,AMS,ZF,062,226,2025-08-14 14:04:16,1,,DD
1447616,T*** C***,E3*****,DLM,GYD,J2,2285,226,2025-08-14 14:04:19,1,,DI
1443599,E*** C***,EW*****,IST,SAW,VF,404,226,2025-08-14 14:04:22,1,,DI
1435369,D*** C***,EY*****,SAW,SAW,TK,062,226,2025-08-14 14:04:26,1,,DI
1447736,E*** B***,E3*****,DLM,IST,J2,2555,226,2025-08-14 14:04:27,1,,DD
1458762,Z*** J***,E3*****,ESB,IST,J2,404,226,2025-08-14 14:04:32,1,,DI
1438911,K*** J***,EV*****,IST,IST,TK,404,226,2025-08-14 14:04:59,1,,DI
1429467,O*** X***,EW*****,SAW,SAW,ZF,062,226,2025-08-14 14:05:06,1,,DI
1469748,G*** C***,ET*****,DLM,AMS,HV,3121,226,2025-08-14 14:05:09,1,,DI
1400714,L*** P***,PM*****,ESB,GYD,J2,404,226,2025-08-14 14:05:12,0,Bilet Tarihi Uyumsuz!,DD
1458480,F*** J***,PM*****,ESB,IST,TK,3121,226,2025-08-14 14:05:16,1,,DD
1409505,X*** M***,E3*****,DLM,ESB,J2,4071,226,2025-08-14 14:05:17,1,,DD
1484661,B*** S***,EV*****,SAW,ESB,TK,4071,226,2025-08-14 14:05:18,1,,DD
1427488,Z*** T***,E3*****,DLM,IST,J2,4071,226,2025-08-14 14:05:28,1,,DD
1410242,N*** R***,EY*****,SAW,ESB,J2,2555,226,2025-08-14 14:05:36,1,,DD
1465305,V*** N***,ET*****,ESB,ESB,HV,3121,226,2025-08-14 14:05:45,1,,DD
1454430,X*** F***,EW*****,IST,IST,J2,2555,226,2025-08-14 14:05:54,1,,DD
1432687,K*** Q***,EY*****,DLM,SAW,TK,404,226,2025-08-14 14:05:55,1,,DI
1494470,R*** H***,EY*****,IST,ESB,PC,2285,226,2025-08-14 14:06:15,1,,DD
1452062,M*** D***,ET*****,SAW,AMS,PC,2285,226,2025-08-14 14:06:17,1,,DD
1491828,S*** O***,PM*****,SAW,GYD,HV,404,226,2025-08-14 14:06:20,1,,DD
1458808,Q*** C***,EY*****,DLM,IST,ZF,2555,226,2025-08-14 14:06:39,1,,DI
1419069,W*** C***,EV*****,SAW,IST,J2,2285,226,2025-08-14 14:06:44,1,,DI
1436958,E*** L***,E3*****,SAW,ESB,ZF,062,226,2025-08-14 14:06:50,0,Uçuş Bulunamadı!,DI
1465821,Z*** D***,EY*****,DLM,IST,ZF,2555,226,2025-08-14 14:07:03,1,,DD
1433576,Q*** F***,E3*****,DLM,AMS,J2,4071,226,2025-08-14 14:07:07,1,,DI
1462292,N*** U***,E3*****,IST,ESB,TK,4071,226,2025-08-14 14:07:20,1,,DD
1488414,V*** Y***,ET*****,ESB,AMS,PC,2555,226,2025-08-14 14:07:22,1,,DD
1435922,M*** T***,PM*****,DLM,GYD,J2,3121,226,2025-08-14 14:07:33,1,,DI
1426614,Y*** R***,PM*****,ESB,GYD,J2,3121,226,2025-08-14 14:07:52,1,,DD
1494632,S*** F***,EW*****,DLM,GYD,ZF,2285,226,2025-08-14 14:07:55,1,,DI
1486865,C*** E***,PM*****,DLM,GYD,ZF,062,226,2025-08-14 14:08:19,1,,DD
1495538,T*** Z***,EV*****,ESB,IST,TK,2285,226,2025-08-14 14:08:21,0,Uçuş Bulunamadı!,DD
1484080,Q*** M***,ET*****,SAW,ESB,J2,062,226,2025-08-14 14:08:34,1,,DD
1438093,J*** J***,PM*****,DLM,GYD,VF,404,226,2025-08-14 14:08:36,1,,DI
1415076,F*** N***,ET*****,IST,GYD,VF,062,226,2025-08-14 14:08:53,0,Bilet Kullanılmış!,DD
1485137,F*** F***,ET*****,SAW,IST,HV,404,226,2025-08-14 14:09:04,1,,DD
1435516,U*** V***,PM*****,IST,ESB,VF,3121,226,2025-08-14 14:09:08,0,Uçuş Bulunamadı!,DI
1418556,V*** Z***,PM*****,SAW,SAW,ZF,404,226,2025-08-14 14:09:28,1,,DI
1408954,L*** D***,ET*****,IST,AMS,J2,4071,226,2025-08-14 14:09:30,1,,DI
1420120,A*** Y***,E3*****,ESB,ESB,PC,404,226,2025-08-14 14:09:47,1,,DI
1494398,E*** H***,EY*****,DLM,SAW,ZF,2555,226,2025-08-14 14:10:11,1,,DI
1452222,N*** C***,EW*****,IST,IST,HV,2285,226,2025-08-14 14:10:15,1,,DI
1480177,U*** P***,PM*****,SAW,ESB,PC,2555,226,2025-08-14 14:10:19,1,,DD
1413958,Q*** O***,PM*****,IST,IST,VF,2285,226,2025-08-14 14:10:20,1,,DD
1463926,M*** U***,EY*****,ESB,SAW,J2,062,226,2025-08-14 14:10:21,1,,DD
1479734,G*** M***,E3*****,ESB,AMS,VF,4071,226,2025-08-14 14:10:39,1,,DD
1409293,L*** S***,EW*****,SAW,AMS,TK,2555,226,2025-08-14 14:10:40,1,,DI
1475440,D*** J***,EY*****,IST,ESB,TK,062,226,2025-08-14 14:10:53,0,Uçuş Bulunamadı!,DI
1461164,U*** O***,PM*****,SAW,SAW,J2,404,226,2025-08-14 14:10:55,1,,DI
1482598,P*** D***,E3*****,ESB,AMS,J2,062,226,2025-08-14 14:10:58,1,,DI
1439626,L*** W***,E3*****,ESB,ESB,J2,3121,226,2025-08-14 14:11:02,1,,DD
1451367,M*** D***,EW*****,SAW,ESB,VF,4071,226,2025-08-14 14:11:20,1,,DI
1455346,E*** E***,EW*****,ESB,ESB,J2,4071,226,2025-08-14 14:11:29,1,,DI
1420780,K*** C***,EW*****,SAW,SAW,VF,2555,226,2025-08-14 14:11:56,1,,DD
1476197,Z*** Q***,E3*****,ESB,IST,HV,3121,226,2025-08-14 14:12:08,1,,DD
1404237,O*** L***,E3*****,SAW,IST,HV,062,226,2025-08-14 14:12:29,1,,DD
1446827,N*** E***,EW*****,IST,ESB,VF,062,226,2025-08-14 14:12:42,1,,DI
1495338,I*** S***,ET*****,SAW,ESB,ZF,2285,226,2025-08-14 14:12:44,1,,DI
1475619,F*** A***,EW*****,IST,ESB,ZF,4071,226,2025-08-14 14:12:52,1,,DI
1458953,J*** Q***,EW*****,IST,IST,HV,2285,226,2025-08-14 14:13:12,1,,DI
1458614,N*** P***,EV*****,IST,AMS,PC,404,226,2025-08-14 14:13:24,0,PNR Geçersiz!,DI
1479019,T*** D***,EY*****,IST,GYD,HV,404,226,2025-08-14 14:13:46,1,,DD
1478311,Y*** E***,EW*****,SAW,ESB,PC,3121,226,2025-08-14 14:13:49,1,,DD
1457062,P*** H***,EV*****,SAW,GYD,HV,2285,226,2025-08-14 14:13:54,1,,DD
1467620,T*** X***,EY*****,SAW,AMS,PC,4071,226,2025-08-14 14:13:55,1,,DI
1455874,D*** E***,EV*****,ESB,SAW,VF,2555,226,2025-08-14 14:13:59,1,,DI
1446377,U*** W***,ET*****,DLM,IST,HV,4071,226,2025-08-14 14:14:01,1,,DI
1409919,A*** D***,EV*****,SAW,GYD,TK,404,226,2025-08-14 14:14:03,1,,DI
1471179,T*** W***,ET*****,DLM,GYD,ZF,2555,226,2025-08-14 14:14:07,1,,DI
1482878,O*** T***,EW*****,DLM,AMS,ZF,2555,226,2025-08-14 14:14:14,0,Bilet Tarihi Uyumsuz!,DI
1450519,C*** R***,EY*****,DLM,AMS,TK,2285,226,2025-08-14 14:14:15,1,,DI
1483378,H*** P***,E3*****,SAW,SAW,PC,4071,226,2025-08-14 14:14:18,1,,DI
1432942,B*** D***,ET*****,ESB,SAW,VF,3121,226,2025-08-14 14:14:32,1,,DD
1481159,Y*** G***,ET*****,SAW,IST,HV,2555,226,2025-08-14 14:14:33,1,,DD
1459490,K*** J***,PM*****,DLM,AMS,J2,062,226,2025-08-14 14:14:51,1,,DD
1498465,V*** A***,E3*****,DLM,IST,TK,2285,226,2025-08-14 14:15:00,1,,DI
1414936,P*** Q***,EV*****,IST,IST,PC,4071,226,2025-08-14 14:15:02,1,,DD
1440423,U*** E***,EW*****,IST,SAW,PC,3121,226,2025-08-14 14:15:24,1,,DD
1415528,O*** G***,EW*****,ESB,SAW,VF,062,226,2025-08-14 14:15:29,1,,DD
1419590,V*** J***,E3*****,DLM,AMS,PC,404,226,2025-08-14 14:15:30,1,,DD
1462123,Q*** Y***,ET*****,DLM,SAW,PC,2285,226,2025-08-14 14:15:33,1,,DI
1468850,B*** R***,EV*****,DLM,IST,TK,4071,226,2025-08-14 14:15:38,1,,DD
1476296,W*** L***,ET*****,IST,IST,ZF,2555,226,2025-08-14 14:15:42,1,,DI
1492666,Z*** G***,PM*****,IST,ESB,HV,3121,226,2025-08-14 14:16:12,1,,DD
1422755,X*** E***,EV*****,IST,GYD,PC,2285,226,2025-08-14 14:16:41,1,,DD
1453324,J*** J***,EW*****,IST,ESB,PC,2285,226,2025-08-14 14:16:55,1,,DD
1425153,B*** D***,ET*****,SAW,ESB,J2,3121,226,2025-08-14 14:16:57,1,,DD
1448151,A*** I***,E3*****,DLM,GYD,PC,404,226,2025-08-14 14:17:18,1,,DI
1413572,T*** N***,EV*****,SAW,SAW,ZF,2285,226,2025-08-14 14:17:27,1,,DD
1479893,U*** X***,EW*****,ESB,AMS,ZF,2285,226,2025-08-14 14:17:44,1,,DD
1465151,Z*** X***,PM*****,DLM,ESB,J2,4071,226,2025-08-14 14:17:47,1,,DI
1423661,R*** D***,ET*****,DLM,AMS,HV,4071,226,2025-08-14 14:18:11,1,,DI
1433110,O*** O***,PM*****,IST,GYD,TK,2285,226,2025-08-14 14:18:16,1,,DD
1425025,G*** Q***,ET*****,IST,AMS,TK,4071,226,2025-08-14 14:18:20,1,,DI
1443380,R*** J***,PM*****,SAW,ESB,ZF,4071,226,2025-08-14 14:18:50,0,Bilet Kullanılmış!,DD
1494687,D*** A***,EY*****,IST,SAW,HV,3121,226,2025-08-14 14:18:52,1,,DI
1498559,Y*** F***,EW*****,IST,SAW,J2,4071,226,2025-08-14 14:19:11,1,,DD
1490736,U*** B***,EY*****,IST,SAW,ZF,3121,226,2025-08-14 14:19:32,1,,DD
1486174,K*** H***,ET*****,DLM,IST,TK,2285,226,2025-08-14 14:19:39,1,,DD
1457076,C*** L***,PM*****,SAW,GYD,J2,062,226,2025-08-14 14:19:56,1,,DI
1465532,D*** R***,E3*****,IST,GYD,ZF,2555,226,2025-08-14 14:20:10,1,,DD
1472939,M*** F***,PM*****,IST,ESB,VF,3121,226,2025-08-14 14:20:23,1,,DI
1417810,G*** S***,EW*****,DLM,GYD,ZF,3121,226,2025-08-14 14:20:24,0,PNR Geçersiz!,DD
1428543,M*** E***,EY*****,DLM,SAW,PC,2285,226,2025-08-14 14:20:25,1,,DI
1469681,E*** Y***,ET*****,IST,ESB,VF,062,226,2025-08-14 14:20:26,1,,DI
1463619,Y*** F***,ET*****,IST,ESB,PC,2285,226,2025-08-14 14:21:05,0,PNR Geçersiz!,DD
1462156,V*** Z***,EV*****,ESB,AMS,TK,2285,226,2025-08-14 14:21:29,1,,DD
1457697,Y*** Q***,ET*****,DLM,SAW,PC,3121,226,2025-08-14 14:21:36,1,,DI
1440144,T*** K***,EV*****,ESB,ESB,J2,062,226,2025-08-14 14:21:37,1,,DD
1406367,S*** B***,EV*****,IST,SAW,HV,2285,226,2025-08-14 14:21:45,1,,DD
1410542,N*** I***,ET*****,SAW,ESB,TK,3121,226,2025-08-14 14:21:48,1,,DD
1414328,M*** L***,EW*****,DLM,GYD,TK,2555,226,2025-08-14 14:21:51,1,,DI
1456774,Q*** K***,PM*****,ESB,AMS,TK,2285,226,2025-08-14 14:22:11,1,,DI
1406298,C*** U***,E3*****,SAW,GYD,PC,062,226,2025-08-14 14:22:19,1,,DI
1485204,G*** E***,PM*****,DLM,GYD,J2,4071,226,2025-08-14 14:22:25,0,PNR Geçersiz!,DD
1476542,X*** G***,ET*****,IST,AMS,TK,2555,226,2025-08-14 14:22:29,1,,DI
1428581,F*** A***,E3*****,IST,SAW,TK,4071,226,2025-08-14 14:22:30,1,,DD
1428742,I*** E***,EV*****,DLM,SAW,HV,2555,226,2025-08-14 14:22:34,1,,DI
1496953,X*** G***,EY*****,SAW,ESB,HV,2555,226,2025-08-14 14:22:57,1,,DI
1426249,W*** C***,EV*****,SAW,AMS,ZF,2555,226,2025-08-14 14:23:00,1,,DI
1463840,Z*** G***,EV*****,IST,IST,HV,062,226,2025-08-14 14:23:37,0,PNR Geçersiz!,DD
1466593,X*** B***,EY*****,DLM,ESB,J2,4071,226,2025-08-14 14:23:39,1,,DI
1429488,L*** L***,ET*****,ESB,IST,VF,404,226,2025-08-14 14:23:40,1,,DI
1419253,X*** N***,E3*****,IST,SAW,ZF,062,226,2025-08-14 14:23:49,1,,DI
1422208,Y*** K***,PM*****,SAW,IST,ZF,2555,226,2025-08-14 14:24:16,0,Uçuş Bulunamadı!,DI
1414193,L*** Q***,PM*****,DLM,AMS,VF,3121,226,2025-08-14 14:24:21,1,,DI
1454409,I*** F***,EW*****,DLM,ESB,HV,2555,226,2025-08-14 14:25:12,1,,DD
1464602,P*** S***,EW*****,IST,IST,HV,2285,226,2025-08-14 14:25:20,1,,DD
1463928,T*** Z***,E3*****,IST,IST,HV,062,226,2025-08-14 14:25:52,1,,DI
1466634,X*** B***,E3*****,DLM,SAW,VF,2555,226,2025-08-14 14:25:59,1,,DD
1474035,W*** V***,EY*****,IST,IST,ZF,2285,226,2025-08-14 14:26:03,1,,DD
1450139,V*** B***,EY*****,DLM,ESB,PC,062,226,2025-08-14 14:26:04,1,,DD
1487906,F*** D***,E3*****,DLM,GYD,J2,2555,226,2025-08-14 14:26:06,1,,DI
1421417,F*** S***,ET*****,SAW,AMS,PC,2555,226,2025-08-14 14:26:07,1,,DI
1432379,B*** D***,E3*****,SAW,ESB,TK,4071,226,2025-08-14 14:26:10,1,,DI
1407102,N*** H***,EV*****,IST,GYD,PC,3121,226,2025-08-14 14:26:31,1,,DI
1473877,U*** S***,ET*****,DLM,ESB,J2,3121,226,2025-08-14 14:26:35,1,,DD
1405527,E*** A***,EY*****,DLM,SAW,HV,4071,226,2025-08-14 14:26:49,0,Bilet Kullanılmış!,DD
1450474,Z*** L***,EV*****,ESB,IST,TK,3121,226,2025-08-14 14:27:00,1,,DD
1432325,A*** V***,PM*****,IST,SAW,ZF,2285,226,2025-08-14 14:27:02,1,,DD
1438631,H*** H***,E3*****,IST,ESB,TK,2555,226,2025-08-14 14:27:03,1,,DI
1424530,D*** P***,PM*****,SAW,AMS,TK,404,226,2025-08-14 14:27:06,1,,DI
1492054,A*** L***,EV*****,DLM,ESB,HV,062,226,2025-08-14 14:27:26,1,,DD
1436566,T*** K***,PM*****,IST,SAW,VF,404,226,2025-08-14 14:27:59,1,,DI
1457896,V*** L***,EV*****,DLM,IST,VF,062,226,2025-08-14 14:28:14,1,,DI
1411024,M*** D***,EY*****,DLM,SAW,TK,404,226,2025-08-14 14:28:39,1,,DI
1462009,L*** R***,ET*****,DLM,SAW,ZF,3121,226,2025-08-14 14:28:42,0,Bilet Kullanılmış!,DI
1449790,W*** W***,EY*****,SAW,ESB,J2,4071,226,2025-08-14 14:28:54,1,,DD
1441943,Z*** A***,EV*****,ESB,AMS,ZF,062,226,2025-08-14 14:28:55,1,,DD
1416267,B*** Q***,EV*****,SAW,AMS,PC,2555,226,2025-08-14 14:28:59,1,,DI
1420794,N*** D***,E3*****,IST,ESB,ZF,4071,226,2025-08-14 14:29:11,1,,DD
1411828,F*** B***,E3*****,SAW,IST,J2,2555,226,2025-08-14 14:29:17,0,Bilet Tarihi Uyumsuz!,DD
1467824,J*** O***,EV*****,IST,GYD,ZF,3121,226,2025-08-14 14:29:25,1,,DD
1428259,S*** I***,EW*****,SAW,AMS,HV,404,226,2025-08-14 14:29:41,1,,DD
1423384,I*** L***,EY*****,DLM,SAW,HV,2285,226,2025-08-14 14:29:57,1,,DD
1420228,M*** F***,PM*****,DLM,GYD,ZF,062,226,2025-08-14 14:29:59,1,,DI
1414834,D*** Z***,E3*****,DLM,IST,VF,4071,226,2025-08-14 14:30:13,1,,DD
1411393,A*** Q***,ET*****,ESB,SAW,HV,2555,226,2025-08-14 14:30:27,1,,DI
1445900,S*** C***,EY*****,SAW,SAW,ZF,4071,226,2025-08-14 14:30:45,1,,DI
1487742,B*** I***,PM*****,ESB,ESB,PC,4071,226,2025-08-14 14:31:01,1,,DI
1478774,Z*** G***,EW*****,SAW,IST,J2,4071,226,2025-08-14 14:31:05,0,Bilet Kullanılmış!,DI
1421167,H*** S***,EV*****,ESB,SAW,TK,3121,226,2025-08-14 14:31:07,1,,DI
1404170,O*** U***,EY*****,IST,GYD,ZF,2285,226,2025-08-14 14:31:11,1,,DI
1436306,Z*** B***,EY*****,ESB,AMS,TK,2285,226,2025-08-14 14:31:12,1,,DD
1441424,E*** G***,EW*****,IST,IST,PC,2555,226,2025-08-14 14:31:14,1,,DD
1491323,N*** W***,EV*****,SAW,AMS,J2,4071,226,2025-08-14 14:31:34,1,,DI
1494030,U*** I***,ET*****,ESB,GYD,ZF,3121,226,2025-08-14 14:31:42,1,,DD
1452203,Y*** M***,EY*****,DLM,SAW,J2,2285,226,2025-08-14 14:31:43,1,,DI
1463677,J*** C***,EW*****,SAW,GYD,TK,404,226,2025-08-14 14:31:57,0,Bilet Tarihi Uyumsuz!,DD
1475967,C*** Y***,E3*****,IST,SAW,VF,062,226,2025-08-14 14:32:03,1,,DD
1439025,H*** K***,EW*****,IST,GYD,ZF,062,226,2025-08-14 14:32:04,1,,DD
1478179,R*** B***,PM*****,DLM,IST,J2,3121,226,2025-08-14 14:32:07,1,,DD
1450036,W*** Y***,E3*****,ESB,IST,VF,2285,226,2025-08-14 14:32:14,1,,DD
1437496,L*** U***,EY*****,SAW,AMS,VF,404,226,2025-08-14 14:32:23,1,,DD
1475781,J*** W***,EV*****,SAW,AMS,HV,404,226,2025-08-14 14:32:25,1,,DD
1406841,U*** O***,ET*****,IST,ESB,TK,062,226,2025-08-14 14:32:27,1,,DI
1466783,E*** C***,PM*****,SAW,SAW,ZF,062,226,2025-08-14 14:32:31,1,,DI
1428222,Z*** K***,EY*****,IST,SAW,VF,3121,226,2025-08-14 14:32:35,1,,DI
1407001,G*** S***,EV*****,SAW,AMS,HV,4071,226,2025-08-14 14:33:52,1,,DI
1449833,T*** C***,EW*****,IST,ESB,J2,2555,226,2025-08-14 14:34:00,1,,DI
1406541,H*** L***,EW*****,IST,IST,TK,062,226,2025-08-14 14:34:12,1,,DD
1466460,Q*** U***,EY*****,IST,ESB,VF,2555,226,2025-08-14 14:34:21,1,,DD
1422064,Q*** L***,PM*****,ESB,AMS,TK,2285,226,2025-08-14 14:34:25,1,,DI
1474279,D*** H***,PM*****,SAW,AMS,HV,404,226,2025-08-14 14:34:44,1,,DI
1493374,W*** J***,ET*****,SAW,SAW,TK,4071,226,2025-08-14 14:35:28,1,,DD
1451098,V*** S***,EY*****,ESB,AMS,HV,2555,226,2025-08-14 14:35:30,1,,DI
1412252,D*** Q***,ET*****,IST,AMS,PC,2285,226,2025-08-14 14:35:34,1,,DD
1410862,F*** M***,EW*****,DLM,SAW,J2,4071,226,2025-08-14 14:35:38,1,,DD
1423452,J*** R***,PM*****,SAW,GYD,PC,2285,226,2025-08-14 14:35:39,1,,DD
1423377,V*** Y***,PM*****,SAW,AMS,PC,3121,226,2025-08-14 14:35:43,1,,DI
1429164,J*** Y***,EV*****,DLM,ESB,PC,2285,226,2025-08-14 14:35:46,1,,DI
1422920,L*** D***,PM*****,IST,SAW,J2,2285,226,2025-08-14 14:35:51,1,,DD
1461247,A*** B***,EY*****,SAW,AMS,VF,062,226,2025-08-14 14:36:08,0,Bilet Tarihi Uyumsuz!,DD
1459778,M*** E***,PM*****,IST,GYD,HV,062,226,2025-08-14 14:36:10,1,,DI
1494952,U*** P***,EW*****,IST,ESB,TK,404,226,2025-08-14 14:36:16,1,,DD
1451768,M*** G***,EY*****,SAW,ESB,J2,062,226,2025-08-14 14:36:19,1,,DD
1423392,G*** L***,EY*****,ESB,GYD,HV,404,226,2025-08-14 14:36:20,1,,DD
1436980,W*** W***,EV*****,ESB,AMS,VF,2285,226,2025-08-14 14:36:38,1,,DD
1482928,O*** U***,EW*****,DLM,GYD,HV,062,226,2025-08-14 14:36:47,1,,DI
1444968,D*** Q***,PM*****,IST,SAW,PC,2555,226,2025-08-14 14:36:48,1,,DI
1466125,J*** R***,EW*****,ESB,GYD,TK,3121,226,2025-08-14 14:37:06,1,,DI
1424267,G*** N***,PM*****,SAW,GYD,VF,3121,226,2025-08-14 14:37:08,0,Uçuş Bulunamadı!,DD
1430231,J*** S***,E3*****,IST,AMS,VF,4071,226,2025-08-14 14:37:10,0,PNR Geçersiz!,DI
1475831,I*** B***,PM*****,DLM,GYD,J2,2285,226,2025-08-14 14:37:12,0,Bilet Kullanılmış!,DI
1437390,U*** O***,E3*****,DLM,ESB,J2,2555,226,2025-08-14 14:37:20,1,,DI
1454575,V*** Z***,ET*****,SAW,GYD,ZF,2285,226,2025-08-14 14:37:27,1,,DD
1401225,Q*** W***,EY*****,ESB,IST,PC,2555,226,2025-08-14 14:37:33,1,,DD
1448088,F*** S***,EW*****,IST,GYD,PC,404,226,2025-08-14 14:37:37,1,,DD
1428268,H*** K***,E3*****,ESB,AMS,J2,062,226,2025-08-14 14:37:42,1,,DD
1470877,B*** M***,ET*****,IST,SAW,ZF,2555,226,2025-08-14 14:37:46,1,,DD
1418068,G*** T***,EW*****,SAW,GYD,HV,062,226,2025-08-14 14:38:04,1,,DD
1460772,U*** W***,PM*****,DLM,GYD,HV,4071,226,2025-08-14 14:38:09,1,,DI
1431252,X*** Z***,EY*****,IST,GYD,PC,3121,226,2025-08-14 14:38:11,0,PNR Geçersiz!,DD
